pergunta_um,pergunta_dois
"US = Espessamento difuso + edema de gastrocnemo. MD disse que está tudo bem, gelo. Isso é verdade? A perna está doendo muito há meses. Agora manco após> 10 minutos de caminhada",Minha perna está doendo há meses e manco principalmente depois de uma caminhada de 10 minutos. Meu US indicou espessamento difuso com edema de gastrocnêmio. Meu médico disse para congelar a região. Está tudo bem?
Quais são algumas doenças do sistema linfático?,Você poderia me informar sobre algumas doenças do sistema linfático?
Quais são algumas doenças do sistema linfático?,Acho que tenho sintomas de doença do sistema linfático. Como posso tratar isso?
Quais são algumas fontes de vitamina d?,Você poderia me informar sobre as fontes de vitamina D?
Quais são algumas fontes de vitamina d?,"A luz solar é considerada uma boa fonte de vitamina D, certo?"
Quais são as curas da hidroterapia?,"A hidroterapia é conhecida por ter muitas curas, você poderia educar?"
Quais são as curas da hidroterapia?,"Tive uma entorse de tornozelo recente, fui aconselhado a hidroterapia. O que você acha, isso seria útil?"
Quais são os sintomas conhecidos da espondilolistese?,Você poderia me informar sobre os sintomas da espondilolistese?
Quais são os sintomas conhecidos da espondilolistese?,Fui diagnosticado com espondilolistese. Você poderia sugerir alguns remédios caseiros?
Quais são os sintomas da difteria,Você poderia me informar sobre os sintomas da difteria?
Quais são os sintomas da difteria,Tenho sintomas de difteria. Você poderia sugerir alguns remédios caseiros?
O que significa quando você tem que respirar fundo para respirar vetter?,"Disseram-me para respirar mais fundo para respirar melhor, o que isso significa?"
O que significa quando você tem que respirar fundo para respirar vetter?,"Normalmente, a respiração profunda ajuda a melhorar a respiração. O que mais podemos fazer para melhorar a respiração?"
O que você aconselha se eu tivesse estômago roncando e flatulência excessiva. O que poderia ter causado isso?,"Tenho tido estômago com ruídos e flatulência excessiva, o que pode ser e o que devo fazer?"
O que você aconselha se eu tivesse estômago roncando e flatulência excessiva. O que poderia ter causado isso?,"Meu médico me aconselhou um remédio para meu estômago roncante e flatulência excessiva, ele disse que é devido a uma cólica estomacal. Estou livre disso agora?"
O que você aconselha se eu torcer meu tornozelo há cerca de 2 semanas e sentir o pé dormente?,Meu pé está dormente e torci o tornozelo há 2 semanas. Você pode sugerir alguns remédios caseiros?
O que você aconselha se eu torcer meu tornozelo há cerca de 2 semanas e sentir o pé dormente?,Meu amigo torceu o tornozelo há 2 semanas e agora reclama de dor e dormência. Ele precisa de uma cirurgia?
O que é um remédio caseiro fácil para a ejaculação precoce?,Você poderia me informar sobre alguns remédios caseiros fáceis para a ejaculação precoce?
O que é um remédio caseiro fácil para a ejaculação precoce?,"Tentei remédios caseiros para a ejaculação precoce, devo consultar o médico?"
O que é neuromiotonia (síndrome de isaacs)?,Você poderia me ensinar sobre neuromiotonia também conhecida como síndrome de issacs?
O que é neuromiotonia (síndrome de isaacs)?,"Eu fui diagnosticado com neuromiotonia (síndrome issacs), quais são minhas chances?"
Qual é a direção de alguns legítimos cirurgiões plásticos que lidam com fissura labial?,Um cirurgião normal também pode operar um lábio leporino? Ouvi dizer que apenas cirurgiões plásticos podem operar isso.
Qual é a direção de alguns legítimos cirurgiões plásticos que lidam com fissura labial?,Você poderia me informar sobre alguns cirurgiões plásticos legítimos que lidam com lábio leporino?
Qual é a quantidade máxima de Valium que uma pessoa pode tomar sem uma overdose?,"Estou com medo, posso ter uma overdose. Você poderia me dizer qual é a dose máxima de Valium que se pode tomar?"
Qual é a quantidade máxima de Valium que uma pessoa pode tomar sem uma overdose?,"Tive uma overdose de Valium, fui levado ao pronto-socorro, não sei a quantidade que tomei. Os sintomas diminuíram, mas ainda sinto tonturas. O que posso fazer para superar a tontura?"
O que pode causar inchaço nas glândulas da minha axila?,Estou com as glândulas inchadas na axila. Quais são as causas?
O que pode causar inchaço nas glândulas da minha axila?,Glande inchada na minha axila. Você pode sugerir alguns remédios caseiros?
Qual é o principal sintoma do HIV agudo?,Você poderia me informar sobre os principais sintomas do HIV?
Qual é o principal sintoma do HIV agudo?,"Acho que tenho HIV, porque estou tendo seus sintomas. Devo ser verificado?"
O que você deve fazer se um preservativo romper durante a relação sexual?,"Pode-se ter rompimento do humor durante a relação sexual? Se sim, o que fazer?"
O que você deve fazer se um preservativo romper durante a relação sexual?,Eu fiz um plano B depois que nossa camisinha rasgou durante a relação sexual. Eu estou seguro?
Que suplemento ou vitamina posso tomar para aumentar a circulação do sangue até o joelho?,"Estou tendo problemas nos joelhos, que suplementos ou vitaminas posso tomar para aumentar a circulação sanguínea no joelho?"
Que suplemento ou vitamina posso tomar para aumentar a circulação do sangue até o joelho?,"Minha mãe foi aconselhada a tomar vitaminas e suplementos para aumentar a circulação sanguínea até o joelho, já faz 4 meses. O que podemos fazer mais?"
Que sintomas terei se tiver faringite estreptocócica?,Você poderia me informar sobre os sintomas de infecção de garganta?
Que sintomas terei se tiver faringite estreptocócica?,Tenho sintomas de infecção na garganta. Devo ir ao médico?
Quais testes são feitos para descobrir se às vezes você tem problemas de circulação nas coxas quando fica em pé por muito tempo. Que esforço posso fazer quando chegar a hora?,"Fazer exercícios ou trabalhos de longa duração causa problemas de circulação na coxa? Eu trabalho no laboratório de testes, onde ficamos por muito tempo."
Quais testes são feitos para descobrir se às vezes você tem problemas de circulação nas coxas quando fica em pé por muito tempo. Que esforço posso fazer quando chegar a hora?,Acho que tenho problemas de circulação na minha coxa. Que testes posso fazer? Você também poderia me orientar sobre os exercícios?
"O que fazer se eu for alérgico a protetor solar, mas eu fizer exercícios no sol o dia todo, o que posso fazer para evitar queimaduras?",Sou alérgico à luz do sol e tenho tendência a ficar subnurno quando faço exercício ao sol. Os protetores solares podem me ajudar?
"O que fazer se eu for alérgico a protetor solar, mas eu fizer exercícios no sol o dia todo, o que posso fazer para evitar queimaduras?","Eu faço exercícios no sol e tenho tendência a ter queimaduras de sol, mas não posso usar protetor solar porque sou alérgico a eles. O que devo fazer?"
O que acontecerá se um rapaz normal de 19 anos tomar viagra (sildenafil)?,"Tenho 19 anos de idade. Estou planejando tomar viagra (sildenafil). Você poderia me educar, o que pode acontecer?"
O que acontecerá se um rapaz normal de 19 anos tomar viagra (sildenafil)?,"Meu amigo de 19 anos tomou viagra (sildenafil), ele está reclamando de dores no peito agora. O que deveríamos fazer?"
"Quando eu for ao meu médico e disser que urino muito, ele vai saber se sou diabética ou não?","Além de urinar muito, quais são os outros sintomas do diabetes? Meu médico diz que sou diabético."
"Quando eu for ao meu médico e disser que urino muito, ele vai saber se sou diabética ou não?","Eu acho que sou diabética porque estou urinando muito, meu médico vai conseguir detectar?"
Por que as picadas de aranha demoram tanto para cicatrizar?,"Eu tive uma picada de aranha semana passada e ainda não está curando, por que está demorando muito?"
Por que as picadas de aranha demoram tanto para cicatrizar?,"Minha picada de aranha demorou muito para sarar, mas agora está com uma cicatriz. O que posso fazer por isso?"
Por que tenho obesidade abdominal com gordura nas coxas e atrofia dos músculos dos membros superiores?,"Tenho obesidade abdominal com coxas gordurosas, mas o membro superior parece atrofiado. Isto é sério?"
Por que tenho obesidade abdominal com gordura nas coxas e atrofia dos músculos dos membros superiores?,"Minha mãe com obesidade abdominal, coxas gordurosas e membros superiores atrofiados foi diagnosticada com doença genética. Quais são minhas chances de tê-lo?"
Uma infecção em um piercing na barriga pode causar sintomas de gripe?,"Estou tendo sintomas de gripe, pois acho que meu piercing na barriga está infectado. Você pode sugerir alguns remédios?"
Uma infecção em um piercing na barriga pode causar sintomas de gripe?,Eu tenho piercing na barriga e acho que é uma infecção. Isso pode causar sintomas de gripe?
"De acordo com meu namorado da última vez que tive eventos de ausência, lágrimas rolaram pelo rosto, mas não estava chorando nem nada, isso é normal?","Fui diagnosticado com crises de ausência e da última vez que tive uma, lágrimas rolaram, mas eu não estava soluçando ou chorando. Isso é normal? Meu namorado está preocupado."
"De acordo com meu namorado da última vez que tive eventos de ausência, lágrimas rolaram pelo rosto, mas não estava chorando nem nada, isso é normal?",Estou tomando ácido valpróico para minhas crises de ausência e estou tentando engravidar. É seguro tomar ácido valpróico ao tentar engravidar?
"Depois de muitos cursos de antibióticos, ainda tenho a bactéria helicobacrer. O que você pode me aconselhar?","Olá doutor, tenho sido a bactéria h.pylori. Estou em risco de ter câncer?"
"Depois de muitos cursos de antibióticos, ainda tenho a bactéria helicobacrer. O que você pode me aconselhar?",Usei muitos cursos de antibióticos para bactérias helocobacter. Não há melhora em meus sintomas. Você pode aconselhar o que pode ser feito a seguir?
Os gêmeos monocoriônico-diamnióticos são geralmente saudáveis ​​ao nascer?,Os gêmeos monocoriônico-diamnióticos são saudáveis ​​no momento do nascimento?
Os gêmeos monocoriônico-diamnióticos são geralmente saudáveis ​​ao nascer?,"Olá, quais são as chances de gêmeos monocoriônico-diamnióticos? É raro?"
Existem medicamentos ou opções de tratamento para ajudar com o inchaço e o desconforto durante um surto de SII?,Fui diagnosticado com SII e você conhece algum medicamento que pode ajudar a aliviar o inchaço e os arrotos?
Existem medicamentos ou opções de tratamento para ajudar com o inchaço e o desconforto durante um surto de SII?,"Tenho fortes dores abdominais, inchaço, arrotos e náuseas. Eu pulei minhas refeições. Posso saber qual é a causa?"
Existe algum efeito colateral de não fazer a reparação da hidrocele comunicante?,Tenho 15 anos e sofri uma lesão na região escrotal há uma semana e está com inchaço. É uma hidrocele?
Existe algum efeito colateral de não fazer a reparação da hidrocele comunicante?,Fui diagnosticado com hidrocele e aconselhei cirurgia. Estou com medo e quero saber os efeitos colaterais se o reparo não for feito.
"Uma semana atrás, usei Monistat 1 (tioconazol) para tratar uma infecção por fungos. Agora estou com um odor vaginal e me pergunto se devo usar sabonete de proteção para amenizar o cheiro.",Usei Monistat 1 para tratar infecção de fermento e odor vaginal e agora posso usar sabonete de proteção para ajudar com o cheiro?
"Uma semana atrás, usei Monistat 1 (tioconazol) para tratar uma infecção por fungos. Agora estou com um odor vaginal e me pergunto se devo usar sabonete de proteção para amenizar o cheiro.","Posso saber qual é a diferença entre infecção por fungos e vaginose bacteriana. Tenho odor vaginal, coceira, dor, vermelhidão, inchaços e corrimento vaginal branco em excesso."
"A pressão arterial é boa sentado 120/75. Mas, apenas atravessando a sala, chega a 140/90. Não estou acima do peso ou em má forma. Devo estar preocupado?","Não sou obeso e estou em boa forma. A pressão arterial é de 120/75 quando sentado e ao caminhar, a pressão arterial é de 140/90. Estou preocupado com o que fazer."
"A pressão arterial é boa sentado 120/75. Mas, apenas atravessando a sala, chega a 140/90. Não estou acima do peso ou em má forma. Devo estar preocupado?",Fui diagnosticado com pressão arterial e minha pressão arterial está flutuando entre 120/70 - 150/90. Estou tomando amlodepina e acho que não está funcionando. Devo tomar o comprimido duas vezes ao dia?
"Um ultrassom pode mostrar tumores no rim ou câncer de estômago e o que significa quando um ultrassom mostra um ar renal inchado ao redor do rim e um possível bloqueio para uma menina de 7 anos, muito obrigado?",A USG de minha filha de 7 anos mostrou ar nos rins inchado ao redor dos rins e um possível inchaço. Um tumor de rim e câncer de estômago podem ser vistos na USG?
